Game,total_industry,regard,total_science,uid,ai,huid,total_stars,total_fleets,total_strength,alias,avatar,conceded,ready,total_economy,missed_turns,karma_to_give,scanning,propulsion,terraforming,research,weapons,banking,manufacturing,position,Survived,Over 10,Podium,Winner,AFK,Rank,True Alias,Played,Max Tech
Sigma Murzim,0,0,0,14,1,5,0,46,0,Crayontuit,50,2,1,0,0,12,5,5,5,5,5,5,6,,0,0,0,0,1,0,Crayontuit,1,6
Sigma Murzim,0,0,0,30,1,21,0,46,0,error1,50,2,1,0,0,16,3,1,2,1,2,2,1,,0,0,0,0,1,0,error1,1,3
Sigma Murzim,0,0,0,28,1,17,0,46,0,HeHeBoy,34,2,1,0,0,16,3,2,1,2,1,2,2,,0,0,0,0,1,0,HeHeBoy,1,3
Sigma Murzim,0,0,0,33,1,33,0,46,0,InfectedAdolescents,36,2,1,0,0,16,3,1,1,1,2,1,2,,0,0,0,0,1,0,InfectedAdolescents,1,3
Sigma Murzim,0,0,0,44,1,61,0,46,0,PATRICK SPACEMAN,33,2,1,0,0,16,3,1,1,1,2,2,1,,0,0,0,0,1,0,PATRICK SPACEMAN,1,3
Sigma Murzim,0,0,0,38,1,50,0,46,0,SisterRay89,36,2,1,0,0,16,3,1,1,1,1,1,1,,0,0,0,0,1,0,SisterRay89,1,3
Sigma Talitha,2883,0,736,47,0,55,228,46,431600,MrCrabs,44,0,0,3129,0,0,17,18,31,12,34,20,31,1,1,1,1,1,0,64,MrCrabs,1,34
Sigma Talitha,2386,0,656,16,1,51,197,46,311537,Urras,36,1,1,2522,0,4,18,17,30,19,28,20,35,2,1,1,1,0,0,32,Urras,1,35
Sigma Talitha,962,0,527,6,1,35,116,46,188664,Deep,2,1,1,2040,0,16,12,15,31,10,35,20,30,3,1,1,1,0,0,16,Deep,1,35
Sigma Talitha,1266,0,501,3,1,34,110,46,202618,Puntjespakker,33,1,1,1578,0,0,12,14,31,10,25,20,28,4,1,1,0,0,0,1,Puntjespakker,1,31
Sigma Talitha,962,0,434,27,1,42,102,46,203091,Yield,9,1,1,1842,0,16,17,17,31,11,34,20,30,5,1,1,0,0,0,1,Yield,1,34
Sigma Talitha,929,0,152,10,1,49,72,46,165914,Kavanavak,30,1,1,931,0,0,19,18,31,19,32,20,28,6,1,1,0,0,0,1,Kavanavak,1,32
Sigma Talitha,0,0,0,2,1,52,0,46,0,Robotic Luddite,36,1,1,0,0,16,6,4,5,4,6,6,5,,0,0,0,0,0,1,Robotic Luddite,1,6
Sigma Talitha,0,0,0,4,1,23,0,46,0,Dogmen,34,1,1,0,0,16,6,7,8,7,7,7,8,,0,0,0,0,0,1,Dogmen,1,8
Sigma Talitha,0,0,0,5,1,56,0,46,0,KasparK,38,1,1,0,0,16,3,2,2,2,3,3,2,,0,0,0,0,0,1,KasparK,1,3
Sigma Talitha,0,0,0,7,0,38,0,46,0,Dhesath,33,3,1,0,0,16,3,3,2,3,3,4,3,,0,0,0,0,0,1,Dhesath,1,4
Sigma Talitha,0,0,0,8,1,46,0,46,0,totv,32,1,1,0,0,16,6,5,6,9,7,5,5,,0,0,0,0,0,1,totv,1,9
Sigma Talitha,0,0,0,9,1,19,0,46,0,MSI,34,1,1,0,0,16,7,7,7,7,9,7,8,,0,0,0,0,0,1,MSI,1,9
Sigma Talitha,0,0,0,11,0,2,0,46,0,Seer,50,3,1,0,0,16,4,3,3,4,5,3,1,,0,0,0,0,0,1,Seer,1,5
Sigma Talitha,0,0,0,12,1,10,0,46,0,Osborn Garcia,50,1,1,0,0,16,3,2,2,2,3,2,3,,0,0,0,0,0,1,Osborn Garcia,1,3
Sigma Talitha,0,0,0,14,0,28,0,46,0,ImOnSuicideWatch,36,3,1,0,0,16,3,2,1,1,1,1,1,,0,0,0,0,0,1,ImOnSuicideWatch,1,3
Sigma Talitha,0,0,0,18,1,43,0,46,0,Amp,33,1,1,0,0,16,5,10,7,6,9,6,5,,0,0,0,0,0,1,Amp,1,10
Sigma Talitha,0,0,0,20,1,33,0,46,0,Klick Klack,36,1,1,0,0,16,4,6,6,5,6,5,3,,0,0,0,0,0,1,Klick Klack,1,6
Sigma Talitha,0,0,0,21,1,4,0,46,0,Kalestone,38,1,1,0,0,16,7,10,12,7,11,11,11,,0,0,0,0,0,1,Kalestone,1,12
Sigma Talitha,0,0,0,22,1,61,0,46,0,BT of K,36,1,1,0,0,16,6,6,6,6,6,5,6,,0,0,0,0,0,1,BT of K,1,6
Sigma Talitha,0,0,0,23,0,54,0,46,0,BlueChicken,32,3,1,0,0,0,12,18,18,11,19,13,19,,0,0,0,0,0,1,BlueChicken,1,19
Sigma Talitha,0,0,0,24,0,50,0,46,0,Noatak,50,3,1,0,0,16,3,2,1,1,1,1,2,,0,0,0,0,0,1,Noatak,1,3
Sigma Talitha,0,0,0,25,1,60,0,46,0,Cyan Trinity,50,1,1,0,0,16,5,6,4,5,6,6,6,,0,0,0,0,0,1,Cyan Trinity,1,6
Sigma Talitha,0,0,0,28,1,6,0,46,0,AoC,33,1,1,0,0,16,3,2,2,1,3,2,1,,0,0,0,0,0,1,AoC,1,3
Sigma Talitha,0,0,0,29,1,58,0,46,0,Meltibians,12,1,1,0,0,14,3,3,4,3,5,4,3,,0,0,0,0,0,1,Meltibians,1,5
Sigma Talitha,0,0,0,30,1,3,0,46,0,I M,50,1,1,0,0,16,4,3,5,3,4,3,2,,0,0,0,0,0,1,I M,1,5
Sigma Talitha,0,0,0,31,0,41,0,46,0,AStinkyGamer,23,3,1,0,0,0,3,1,2,3,3,1,2,,0,0,0,0,0,1,AStinkyGamer,1,3
Sigma Talitha,0,0,0,36,1,15,0,46,0,SLV,50,1,1,0,0,16,8,8,9,8,9,8,11,,0,0,0,0,0,1,SLV,1,11
Sigma Talitha,0,0,0,38,1,45,0,46,0,Monkeypox,36,1,1,0,0,16,7,9,10,9,11,8,8,,0,0,0,0,0,1,Monkeypox,1,11
Sigma Talitha,0,0,0,39,1,17,0,46,0,HH1,33,1,1,0,0,16,6,7,7,6,7,7,8,,0,0,0,0,0,1,HH1,1,8
Sigma Talitha,0,0,0,40,0,22,0,46,0,BaronvonDawn,33,3,1,0,0,16,4,2,2,2,4,2,3,,0,0,0,0,0,1,BaronvonDawn,1,4
Sigma Talitha,0,0,0,41,0,36,0,46,0,Sanstin,32,3,1,0,0,16,4,2,2,2,3,3,2,,0,0,0,0,0,1,Sanstin,1,4
Sigma Talitha,0,0,0,42,1,21,0,46,0,Quantum Science Inc,33,1,1,0,0,6,6,7,7,6,7,7,8,,0,0,0,0,0,1,Quantum Science Inc,1,8
Sigma Talitha,0,0,0,45,0,18,0,46,0,Colored Kill Beams,36,3,1,0,0,16,5,7,6,7,6,5,5,,0,0,0,0,0,1,Colored Kill Beams,1,7
Sigma Talitha,0,0,0,46,0,25,0,46,0,Kaldor Draigo,40,3,1,0,0,5,8,10,15,9,22,8,19,,0,0,0,0,0,1,Kaldor Draigo,1,22
Sigma Talitha,0,0,0,49,1,13,0,46,0,loros,33,1,1,0,0,16,8,7,7,8,9,6,9,,0,0,0,0,0,1,loros,1,9
Sigma Talitha,0,0,0,51,1,37,0,46,0,Predatory Mantids,31,1,1,0,0,16,4,3,4,5,8,5,4,,0,0,0,0,0,1,Predatory Mantids,1,8
Sigma Talitha,0,0,0,52,1,44,0,46,0,SergeWind,33,1,1,0,0,16,3,1,1,1,1,1,1,,0,0,0,0,0,1,SergeWind,1,3
Sigma Talitha,0,0,0,54,0,1,0,46,0,Skarer,36,3,1,0,0,16,7,13,12,8,15,11,13,,0,0,0,0,0,1,Skarer,1,15
Sigma Talitha,0,0,0,55,1,30,0,46,0,Prismatic Lithoids,32,1,1,0,0,16,4,5,5,5,6,4,6,,0,0,0,0,0,1,Prismatic Lithoids,1,6
Sigma Talitha,0,0,0,57,0,27,0,46,0,Lasper Vaille,33,3,1,0,0,0,8,10,15,10,23,8,19,,0,0,0,0,0,1,Lasper Vaille,1,23
Sigma Talitha,0,0,0,60,1,59,0,46,0,Glass Of Orange,36,1,1,0,0,16,3,2,3,2,3,5,3,,0,0,0,0,0,1,Glass Of Orange,1,5
Sigma Talitha,0,0,0,62,0,48,0,46,0,Scary Helmit,50,3,1,0,0,16,6,5,6,7,8,5,5,,0,0,0,0,0,1,Scary Helmit,1,8
Sigma Talitha,0,0,0,63,1,63,0,46,0,Give Me A Wolf Badge,48,1,1,0,0,16,6,6,5,6,5,5,6,,0,0,0,0,0,1,Give Me A Wolf Badge,1,6
Sigma Talitha,0,0,0,0,1,57,0,46,0,Vatican State,33,2,1,0,0,16,3,1,2,2,2,1,1,,0,0,0,0,1,0,Vatican State,1,3
Sigma Talitha,0,0,0,1,1,26,0,46,0,GOOSE,38,2,1,0,0,16,3,1,1,1,2,1,2,,0,0,0,0,1,0,GOOSE,1,3
Sigma Talitha,0,0,0,13,1,32,0,46,0,Stellar Ursa,32,2,1,0,0,16,5,7,6,7,7,5,5,,0,0,0,0,1,0,Stellar Ursa,1,7
Sigma Talitha,0,0,0,15,1,5,0,46,0,A Stoned Ape,35,2,1,0,0,16,11,14,18,10,19,13,20,,0,0,0,0,1,0,A Stoned Ape,1,20
Sigma Talitha,0,0,0,17,1,47,0,46,0,Xenon0201,36,2,1,0,0,16,3,1,1,1,1,1,2,,0,0,0,0,1,0,Xenon0201,1,3
Sigma Talitha,0,0,0,19,1,31,0,46,0,The Spacing Guild,33,2,1,0,0,16,5,6,6,6,6,5,5,,0,0,0,0,1,0,The Spacing Guild,1,6
Sigma Talitha,0,0,0,26,1,12,0,46,0,Shaffy,36,2,1,0,0,16,3,2,2,3,3,2,2,,0,0,0,0,1,0,Shaffy,1,3
Sigma Talitha,0,0,0,32,1,7,0,46,0,LavaGirl,30,2,1,0,0,10,9,13,19,9,19,11,16,,0,0,0,0,1,0,LavaGirl,1,19
Sigma Talitha,0,0,0,33,1,64,0,46,0,Enemy of my Friend,33,2,1,0,0,16,5,6,5,4,5,5,6,,0,0,0,0,1,0,Enemy of my Friend,1,6
Sigma Talitha,0,0,0,34,1,20,0,46,0,bonzo,38,2,1,0,0,16,3,2,1,1,2,2,1,,0,0,0,0,1,0,bonzo,1,3
Sigma Talitha,0,0,0,35,1,29,0,46,0,upp,33,2,1,0,0,16,4,2,4,5,4,4,3,,0,0,0,0,1,0,upp,1,5
Sigma Talitha,0,0,0,37,1,39,0,46,0,The Ripper,36,2,1,0,0,16,3,3,4,5,7,5,4,,0,0,0,0,1,0,The Ripper,1,7
Sigma Talitha,0,0,0,43,1,40,0,46,0,BFG,36,2,1,0,0,16,5,3,5,4,5,4,3,,0,0,0,0,1,0,BFG,1,5
Sigma Talitha,0,0,0,44,1,24,0,46,0,The Hermitcrab,32,2,1,0,0,16,4,3,4,3,6,3,4,,0,0,0,0,1,0,The Hermitcrab,1,6
Sigma Talitha,0,0,0,48,1,16,0,46,0,Pulse,33,2,1,0,0,15,8,7,10,8,9,9,12,,0,0,0,0,1,0,Pulse,1,12
Sigma Talitha,0,0,0,50,1,11,0,46,0,Speky25,36,2,1,0,0,16,5,5,4,4,8,4,5,,0,0,0,0,1,0,Speky25,1,8
Sigma Talitha,0,0,0,53,1,62,0,46,0,Zeeeth,38,2,1,0,0,16,3,3,3,2,3,3,2,,0,0,0,0,1,0,Zeeeth,1,3
Sigma Talitha,0,0,0,56,1,14,0,46,0,BioM6,6,2,1,0,0,16,9,13,21,8,18,11,16,,0,0,0,0,1,0,BioM6,1,21
Sigma Talitha,0,0,0,58,1,9,0,46,0,Exe,50,2,1,0,0,16,8,6,5,6,8,5,6,,0,0,0,0,1,0,Exe,1,8
Sigma Talitha,0,0,0,59,1,8,0,46,0,the cake legion,33,2,1,0,0,16,4,5,4,4,6,4,3,,0,0,0,0,1,0,the cake legion,1,6
Sigma Talitha,0,0,0,61,1,53,0,46,0,Traditional Aliens,36,2,1,0,0,16,4,4,4,4,6,4,5,,0,0,0,0,1,0,Traditional Aliens,1,6
Tau Alhena,2789,0,816,43,0,51,218,414,357459,SilverSpire,33,0,0,2100,0,0,19,14,30,14,43,16,30,1,1,1,1,1,0,64,SilverSpire,1,43
Tau Alhena,1388,0,514,3,1,59,115,97,271974,Surya,1,1,1,1535,0,15,13,12,27,14,32,8,37,2,1,1,1,0,0,32,Surya,1,37
Tau Alhena,846,0,473,58,1,57,101,79,154327,Pokchop,35,1,1,878,0,16,13,12,32,14,34,12,30,3,1,1,1,0,0,16,Pokchop,1,34
Tau Alhena,833,0,250,16,1,41,71,101,177623,ChatGPT,38,1,1,766,0,16,13,13,23,14,20,22,22,4,1,1,0,0,0,1,ChatGPT,1,23
Tau Alhena,409,0,329,13,1,23,66,158,138468,LoganVPrimus,36,1,1,681,0,0,17,16,23,9,30,9,28,5,1,1,0,0,0,1,LoganVPrimus,1,30
Tau Alhena,668,0,213,28,1,8,58,74,80758,Brods,19,1,1,653,0,14,12,13,25,14,34,15,25,6,1,1,0,0,0,1,Brods,1,34
Tau Alhena,511,0,238,63,1,58,46,63,133034,Bardbot,50,1,1,415,0,16,19,14,30,14,34,17,28,7,1,1,0,0,0,1,Bardbot,1,34
Tau Alhena,401,0,133,11,1,20,40,111,54737,Lorentz,41,1,1,227,0,0,18,14,28,13,31,15,26,8,1,1,0,0,0,1,Lorentz,1,31
Tau Alhena,301,0,93,32,1,17,32,88,52487,Big Guapo,50,1,1,236,0,0,20,14,25,12,31,15,25,9,1,1,0,0,0,1,Big Guapo,1,31
Tau Alhena,16,0,5,21,1,4,1,2,6761,BotKiller9000,38,1,1,0,0,15,13,12,24,15,35,15,25,10,1,0,0,0,0,1,BotKiller9000,1,35
Tau Alhena,20,0,9,37,1,43,1,1,6525,Hawkmoon,17,1,1,22,0,16,12,12,19,9,20,9,15,11,1,0,0,0,0,1,Hawkmoon,1,20
Tau Alhena,0,0,0,2,1,15,0,0,0,Hive 101,32,1,1,0,0,16,4,3,4,4,5,3,3,,0,0,0,0,0,1,Hive 101,1,5
Tau Alhena,0,0,0,4,1,49,0,0,0,Dracs,34,1,1,0,0,16,4,3,3,3,5,4,3,,0,0,0,0,0,1,Dracs,1,5
Tau Alhena,0,0,0,5,1,40,0,0,0,Ochs,33,1,1,0,0,16,3,1,2,2,2,2,1,,0,0,0,0,0,1,Ochs,1,3
Tau Alhena,0,0,0,9,1,53,0,0,0,LoneCorvus,33,1,1,0,0,16,4,3,3,3,6,3,3,,0,0,0,0,0,1,LoneCorvus,1,6
Tau Alhena,0,0,0,10,1,56,0,0,0,Piripirium,29,1,1,0,0,16,3,2,2,2,2,2,2,,0,0,0,0,0,1,Piripirium,1,3
Tau Alhena,0,0,0,19,1,9,0,0,0,The Golden Coin,33,1,1,0,0,16,7,5,5,8,10,5,7,,0,0,0,0,0,1,The Golden Coin,1,10
Tau Alhena,0,0,0,27,1,12,0,0,0,Dhans,33,1,1,0,0,14,6,4,5,7,11,5,6,,0,0,0,0,0,1,Dhans,1,11
Tau Alhena,0,0,0,29,0,62,0,0,0,John Manjiro,32,3,1,0,0,16,4,4,3,6,6,4,3,,0,0,0,0,0,1,John Manjiro,1,6
Tau Alhena,0,0,0,34,1,28,0,0,0,MChider,33,1,1,0,0,16,4,4,5,6,5,5,5,,0,0,0,0,0,1,MChider,1,6
Tau Alhena,0,0,0,35,1,34,0,0,0,Predatory Mantids,31,1,1,0,0,16,5,5,5,5,6,6,6,,0,0,0,0,0,1,Predatory Mantids,1,6
Tau Alhena,0,0,0,36,1,31,0,0,0,Zfijrlendiyp,36,1,1,0,0,16,3,1,1,1,1,1,2,,0,0,0,0,0,1,Zfijrlendiyp,1,3
Tau Alhena,0,0,0,39,0,32,0,0,0,Dhesath,33,3,1,0,0,16,5,5,5,5,9,5,7,,0,0,0,0,0,1,Dhesath,1,9
Tau Alhena,0,0,0,40,0,44,0,0,0,HiveMind,31,3,1,0,0,10,7,6,12,7,17,6,12,,0,0,0,0,0,1,HiveMind,1,17
Tau Alhena,0,0,0,41,1,33,0,0,0,Sefaloros,33,1,1,0,0,16,7,8,7,6,7,7,8,,0,0,0,0,0,1,Sefaloros,1,8
Tau Alhena,0,0,0,42,1,2,0,0,0,BSoK,38,1,1,0,0,16,7,6,7,6,8,6,7,,0,0,0,0,0,1,BSoK,1,8
Tau Alhena,0,0,0,46,1,35,0,0,0,Pug Boy,50,1,1,0,0,16,4,4,4,4,5,4,4,,0,0,0,0,0,1,Pug Boy,1,5
Tau Alhena,0,0,0,47,1,16,0,0,0,TheSkein,34,1,1,0,0,16,3,2,3,2,3,3,3,,0,0,0,0,0,1,TheSkein,1,3
Tau Alhena,0,0,0,51,0,42,0,0,0,ss123sxqasd,32,3,1,0,0,16,3,2,1,1,3,1,1,,0,0,0,0,0,1,ss123sxqasd,1,3
Tau Alhena,0,0,0,52,1,27,0,0,0,Praxus,33,1,1,0,0,16,4,4,4,3,4,4,4,,0,0,0,0,0,1,Praxus,1,4
Tau Alhena,0,0,0,54,1,29,0,0,0,Sapient,38,1,1,0,0,16,4,4,5,4,5,4,4,,0,0,0,0,0,1,Sapient,1,5
Tau Alhena,0,0,0,55,1,64,0,0,0,Horsebeater,50,1,1,0,0,16,5,4,5,4,5,5,3,,0,0,0,0,0,1,Horsebeater,1,5
Tau Alhena,0,0,0,56,1,45,0,0,0,Frangus,32,1,1,0,0,16,3,3,3,2,4,4,3,,0,0,0,0,0,1,Frangus,1,4
Tau Alhena,0,0,0,57,1,50,0,0,0,Lasper Vaille,33,1,1,0,0,0,7,7,7,7,12,5,8,,0,0,0,0,0,1,Lasper Vaille,1,12
Tau Alhena,0,0,0,59,1,13,0,0,0,Eigengeist,11,1,1,0,0,16,6,7,6,6,8,5,5,,0,0,0,0,0,1,Eigengeist,1,8
Tau Alhena,0,0,0,60,0,47,0,0,0,Fremen of Arrakis,33,3,1,0,0,16,3,4,2,2,4,3,2,,0,0,0,0,0,1,Fremen of Arrakis,1,4
Tau Alhena,0,0,0,62,1,6,0,0,0,Zerohour,36,1,1,0,0,15,4,2,3,3,3,3,3,,0,0,0,0,0,1,Zerohour,1,4
Tau Alhena,605,0,342,0,1,22,94,96,196657,Ploobio,34,2,1,529,0,13,18,10,26,9,39,9,25,,0,1,0,0,1,0,Ploobio,1,39
Tau Alhena,19,0,10,26,1,30,1,0,690,Deepsix,2,2,1,23,0,5,11,13,14,6,16,9,13,,0,0,0,0,1,0,Deepsix,1,16
Tau Alhena,0,0,0,1,1,5,0,0,0,Jingo5478,38,2,1,0,0,16,4,3,4,4,5,5,4,,0,0,0,0,1,0,Jingo5478,1,5
Tau Alhena,0,0,0,6,1,25,0,0,0,Ppmanners,33,2,1,0,0,16,6,5,7,5,7,5,6,,0,0,0,0,1,0,Ppmanners,1,7
Tau Alhena,0,0,0,7,1,46,0,0,0,joev,33,2,1,0,0,16,4,3,3,3,5,4,3,,0,0,0,0,1,0,joev,1,5
Tau Alhena,0,0,0,8,1,18,0,0,0,Pulsos,33,2,1,0,0,16,8,9,7,9,12,8,8,,0,0,0,0,1,0,Pulsos,1,12
Tau Alhena,0,0,0,12,1,24,0,0,0,cavec,34,2,1,0,0,16,5,5,5,6,5,4,5,,0,0,0,0,1,0,cavec,1,6
Tau Alhena,0,0,0,14,1,61,0,0,0,emi,33,2,1,0,0,16,4,2,2,3,3,4,4,,0,0,0,0,1,0,emi,1,4
Tau Alhena,0,0,0,15,1,19,0,0,0,Amblyr,33,2,1,0,0,16,7,8,7,6,6,6,8,,0,0,0,0,1,0,Amblyr,1,8
Tau Alhena,0,0,0,17,1,21,0,0,0,Ovil,32,2,1,0,0,16,3,1,1,2,1,1,1,,0,0,0,0,1,0,Ovil,1,3
Tau Alhena,0,0,0,18,1,37,0,0,0,outlaw,38,2,1,0,0,16,5,4,4,5,7,4,5,,0,0,0,0,1,0,outlaw,1,7
Tau Alhena,0,0,0,20,1,60,0,0,0,Alpha Centaurians,34,2,1,0,0,16,3,2,2,1,3,2,1,,0,0,0,0,1,0,Alpha Centaurians,1,3
Tau Alhena,0,0,0,22,1,7,0,0,0,Cupfeet,32,2,1,0,0,16,5,4,4,4,4,5,4,,0,0,0,0,1,0,Cupfeet,1,5
Tau Alhena,0,0,0,23,1,11,0,0,0,Bird Box,50,2,1,0,0,16,4,3,2,2,5,3,2,,0,0,0,0,1,0,Bird Box,1,5
Tau Alhena,0,0,0,24,1,39,0,0,0,Blue Infinity Science,33,2,1,0,0,16,4,4,4,4,4,4,4,,0,0,0,0,1,0,Blue Infinity Science,1,4
Tau Alhena,0,0,0,25,1,52,0,0,0,Slicertos,17,2,1,0,0,16,4,3,3,3,5,3,2,,0,0,0,0,1,0,Slicertos,1,5
Tau Alhena,0,0,0,30,1,63,0,0,0,Shiroi,50,2,1,0,0,15,10,5,5,7,8,7,4,,0,0,0,0,1,0,Shiroi,1,10
Tau Alhena,0,0,0,31,1,54,0,0,0,Omoisenpai,38,2,1,0,0,16,3,2,2,1,2,2,2,,0,0,0,0,1,0,Omoisenpai,1,3
Tau Alhena,0,0,0,33,1,38,0,0,0,Temple of Space,50,2,1,0,0,16,4,4,4,4,4,4,4,,0,0,0,0,1,0,Temple of Space,1,4
Tau Alhena,0,0,0,38,1,1,0,0,0,Buddy,34,2,1,0,0,16,5,4,5,4,5,5,3,,0,0,0,0,1,0,Buddy,1,5
Tau Alhena,0,0,0,44,1,14,0,0,0,Spears of our Sisters,50,2,1,0,0,16,4,3,4,4,4,3,3,,0,0,0,0,1,0,Spears of our Sisters,1,4
Tau Alhena,0,0,0,45,1,55,0,0,0,Slavers,38,2,1,0,0,16,3,2,3,3,4,2,3,,0,0,0,0,1,0,Slavers,1,4
Tau Alhena,0,0,0,48,1,48,0,0,0,Ghostvin,36,2,1,0,0,16,4,4,3,3,6,4,3,,0,0,0,0,1,0,Ghostvin,1,6
Tau Alhena,0,0,0,49,1,10,0,0,0,Ganesh apt,38,2,1,0,0,16,4,3,3,3,5,3,3,,0,0,0,0,1,0,Ganesh apt,1,5
Tau Alhena,0,0,0,50,1,36,0,0,0,Rinzl3r,36,2,1,0,0,16,4,4,4,4,4,4,4,,0,0,0,0,1,0,Rinzl3r,1,4
Tau Alhena,0,0,0,53,1,26,0,0,0,Home Hive 1,36,2,1,0,0,16,4,4,5,4,4,4,4,,0,0,0,0,1,0,Home Hive 1,1,5
Tau Alhena,0,0,0,61,1,3,0,0,0,Ethmon,50,2,1,0,0,16,7,8,7,8,7,6,8,,0,0,0,0,1,0,Ethmon,1,8
Tau Pollux,2424,0,867,7,0,28,279,343,283565,BrawlerJoe,14,0,0,1649,0,0,14,11,22,9,44,10,28,1,1,1,1,1,0,64,BrawlerJoe,1,44
Tau Pollux,1180,0,517,35,0,32,179,218,164829,Savagecelery,34,0,0,1268,0,6,14,11,22,10,42,10,31,2,1,1,1,0,0,32,Savagecelery,1,42
Tau Pollux,921,0,121,59,0,13,84,117,84505,Moglli,42,0,0,775,0,0,17,12,22,9,42,10,28,3,1,1,1,0,0,16,Moglli,1,42
Tau Pollux,471,0,171,19,0,39,72,71,54421,Sukaretoo,38,0,0,268,0,16,9,9,26,12,33,9,16,4,1,1,0,0,0,1,Sukaretoo,1,33
Tau Pollux,693,0,100,36,0,37,69,84,82469,fr0hst,38,0,0,996,0,10,11,10,23,12,39,15,28,5,1,1,0,0,0,1,fr0hst,1,39
Tau Pollux,417,0,343,52,0,2,56,48,109209,Chomp,34,0,0,526,0,16,12,11,26,10,36,8,27,6,1,1,0,0,0,1,Chomp,1,36
Tau Pollux,474,0,81,31,0,7,42,79,56089,Varg Starlance,3,0,0,277,0,16,12,12,26,10,35,8,27,7,1,1,0,0,0,1,Varg Starlance,1,35
Tau Pollux,312,0,91,48,0,38,30,53,28835,BaxWar,44,0,0,263,0,0,9,9,21,12,33,12,16,8,1,1,0,0,0,1,BaxWar,1,33
Tau Pollux,127,0,54,20,1,50,16,40,14558,Shadow Jack,32,1,1,169,0,8,12,10,18,11,30,8,18,9,1,1,0,0,0,1,Shadow Jack,1,30
Tau Pollux,75,0,21,24,0,16,6,6,14419,Merk of Ylum,50,0,0,75,0,16,8,7,9,6,9,6,12,10,1,0,0,0,0,1,Merk of Ylum,1,12
Tau Pollux,22,0,7,41,0,30,4,24,13811,My Mind Is Glowing,34,0,0,0,0,15,12,10,17,9,21,7,15,11,1,0,0,0,0,1,My Mind Is Glowing,1,21
Tau Pollux,3,0,1,43,0,36,1,0,548,Lightning Federation,50,0,0,5,0,8,8,5,7,7,13,7,8,12,1,0,0,0,0,1,Lightning Federation,1,13
Tau Pollux,0,0,0,0,0,51,0,0,0,Woolgoolgarian,36,3,1,0,0,16,3,1,1,1,2,2,1,,0,0,0,0,0,1,Woolgoolgarian,1,3
Tau Pollux,0,0,0,1,0,4,0,0,0,Blusse,34,3,1,0,0,16,3,3,2,2,3,1,2,,0,0,0,0,0,1,Blusse,1,3
Tau Pollux,0,0,0,2,1,54,0,0,0,Piri Dynasty,29,1,1,0,0,16,4,4,5,4,5,4,5,,0,0,0,0,0,1,Piri Dynasty,1,5
Tau Pollux,0,0,0,3,1,46,0,0,0,lollo,38,1,1,0,0,16,6,6,7,5,7,6,6,,0,0,0,0,0,1,lollo,1,7
Tau Pollux,0,0,0,4,1,25,0,0,0,killerqueen,32,1,1,0,0,16,4,2,3,3,3,2,3,,0,0,0,0,0,1,killerqueen,1,4
Tau Pollux,0,0,0,5,0,6,0,0,0,Robot Pirate Dinosaurs,24,3,1,0,0,0,12,10,13,8,21,6,13,,0,0,0,0,0,1,Robot Pirate Dinosaurs,1,21
Tau Pollux,0,0,0,8,1,41,0,0,0,ajk401,50,1,1,0,0,16,3,4,3,2,3,3,3,,0,0,0,0,0,1,ajk401,1,4
Tau Pollux,0,0,0,11,1,52,0,0,0,Tengo Charlie,38,1,1,0,0,16,3,3,3,5,5,2,3,,0,0,0,0,0,1,Tengo Charlie,1,5
Tau Pollux,0,0,0,13,0,33,0,0,0,limeastar,36,3,1,0,0,0,3,2,2,2,3,1,2,,0,0,0,0,0,1,limeastar,1,3
Tau Pollux,0,0,0,14,0,1,0,0,0,Ajadnodna,50,3,1,0,0,16,3,3,4,3,5,3,3,,0,0,0,0,0,1,Ajadnodna,1,5
Tau Pollux,0,0,0,15,0,12,0,0,0,Binbo,3,3,1,0,0,16,4,2,2,5,4,4,4,,0,0,0,0,0,1,Binbo,1,5
Tau Pollux,0,0,0,16,1,18,0,0,0,Ungoliant,28,1,1,0,0,16,9,10,13,8,21,6,13,,0,0,0,0,0,1,Ungoliant,1,21
Tau Pollux,0,0,0,17,0,10,0,0,0,Traintrack,38,3,1,0,0,0,5,4,6,4,11,6,6,,0,0,0,0,0,1,Traintrack,1,11
Tau Pollux,0,0,0,18,0,34,0,0,0,Vanadium Rain,34,3,1,0,0,0,9,9,13,9,25,7,13,,0,0,0,0,0,1,Vanadium Rain,1,25
Tau Pollux,0,0,0,21,1,3,0,0,0,Labinus,50,1,1,0,0,16,3,2,2,2,3,1,1,,0,0,0,0,0,1,Labinus,1,3
Tau Pollux,0,0,0,23,0,5,0,0,0,EZdubz,50,3,1,0,0,15,3,2,2,2,2,2,2,,0,0,0,0,0,1,EZdubz,1,3
Tau Pollux,0,0,0,25,0,20,0,0,0,Lor,39,3,1,0,0,8,6,7,6,7,15,6,9,,0,0,0,0,0,1,Lor,1,15
Tau Pollux,0,0,0,26,1,35,0,0,0,Prophetrex,34,1,1,0,0,16,3,2,2,2,4,2,2,,0,0,0,0,0,1,Prophetrex,1,4
Tau Pollux,0,0,0,27,1,62,0,0,0,Ur Quan,38,1,1,0,0,16,3,2,2,2,3,2,1,,0,0,0,0,0,1,Ur Quan,1,3
Tau Pollux,0,0,0,30,1,26,0,0,0,Damonchi,36,1,1,0,0,16,3,2,2,2,2,2,2,,0,0,0,0,0,1,Damonchi,1,3
